LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl_CompShg,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating_GasA,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt_gt_1990,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,SalePrice,Condition_Artery,Condition_Feedr,Condition_Norm,Condition_PosA,Condition_PosN,Condition_RRAe,Condition_RRAn,Condition_RRNe,Condition_RRNn,Exterior_AsbShng,Exterior_AsphShn,Exterior_BrkComm,Exterior_BrkFace,Exterior_CBlock,Exterior_CemntBd,Exterior_HdBoard,Exterior_ImStucc,Exterior_MetalSd,Exterior_Plywood,Exterior_Stone,Exterior_Stucco,Exterior_VinylSd,Exterior_Wd Sdng,Exterior_WdShing,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Hip,RoofStyle_Other,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_Other,Foundation_PConc
60.0,9000,0,3,1,0,6,3,1928,1950,1,0.0,3,3,2,2,1,1,0,1,0,784,784,1,3,0,4,784,0,0,784,0,0,1,0,2,1,3,5,8,0,0,1,0,1,2,360,2,2,0,0,0,91,0,0,0,0,0,0,76000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,53107,2,0,1,1,6,5,1992,1992,1,0.0,4,3,4,3,3,6,985,1,0,595,1580,1,5,1,5,1079,874,0,1953,1,0,2,1,3,1,4,9,8,2,2,5,1,3,2,501,3,3,2,216,231,0,0,0,0,0,0,0,240000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
43.0,3182,0,3,0,0,8,5,2004,2005,1,16.0,4,3,4,3,1,6,24,1,0,1232,1256,1,5,1,5,1269,0,0,1269,0,0,2,0,2,1,4,6,8,1,3,5,1,3,2,430,3,3,2,146,20,0,0,144,0,0,0,0,192000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
93.0,9382,1,3,2,0,7,5,1999,2000,1,125.0,4,3,4,3,1,1,0,1,0,1468,1468,1,5,1,5,1479,0,0,1479,0,0,2,0,3,1,4,6,8,0,0,5,1,2,2,577,3,3,2,120,25,0,0,0,0,0,0,0,191000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
71.0,12209,1,3,2,0,6,5,2001,2002,1,0.0,3,3,5,3,1,5,690,1,0,114,804,1,5,1,5,804,1157,0,1961,1,0,2,1,3,1,4,7,8,1,3,3,1,3,2,560,3,3,2,125,192,0,0,0,0,0,0,0,215000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0.0,8339,1,3,0,0,5,7,1959,1959,1,0.0,3,3,0,0,0,0,0,0,0,0,0,1,3,1,5,882,0,0,882,0,0,1,0,3,1,3,5,8,0,0,5,0,2,1,294,3,3,2,0,0,0,0,0,0,0,3,1200,106500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
60.0,10134,0,3,0,0,5,6,1940,1950,1,0.0,3,3,3,3,1,1,0,1,0,735,735,1,4,1,4,735,299,0,1034,0,0,1,0,2,1,3,5,8,0,0,1,0,1,1,240,3,3,2,0,39,0,0,0,0,0,0,0,109000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
68.0,9571,0,3,0,0,5,6,1956,1956,1,0.0,3,3,3,3,3,4,739,1,0,405,1144,1,3,1,5,1144,0,0,1144,1,0,1,0,3,1,3,6,8,0,0,5,0,1,1,596,3,3,2,44,0,0,0,0,0,0,0,0,129000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
60.0,7200,0,0,0,0,5,5,1972,1972,1,0.0,3,3,3,3,3,3,777,1,0,117,894,1,3,1,5,894,0,0,894,0,0,1,0,2,1,3,6,8,0,0,1,0,2,2,600,3,3,2,215,0,0,0,0,0,0,0,0,123000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
69.0,7590,0,3,0,0,5,5,1962,1962,1,288.0,3,3,3,3,1,5,540,1,0,324,864,1,3,1,5,876,936,0,1812,0,0,2,0,4,1,3,8,8,1,3,5,0,2,1,264,3,3,2,0,168,0,0,0,0,0,0,0,169500,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
65.0,8125,0,3,0,0,7,5,2006,2007,1,100.0,4,3,4,3,1,6,812,1,0,280,1092,1,5,1,5,1112,438,0,1550,1,0,2,0,2,1,4,7,8,0,0,5,1,3,2,438,3,3,2,0,168,0,0,0,0,0,0,0,241000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
38.0,14963,2,3,0,0,8,5,1996,1996,1,0.0,4,3,4,3,1,6,786,1,0,474,1260,1,5,1,5,1288,0,0,1288,1,0,1,1,1,1,5,4,8,2,4,5,1,3,2,500,3,3,2,120,30,0,0,224,0,0,0,0,245500,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
60.0,10200,0,3,0,0,5,8,1940,1997,1,0.0,3,3,3,3,1,1,0,1,0,672,672,1,5,1,5,672,0,0,672,0,0,1,0,2,1,3,4,8,0,0,1,0,1,1,240,3,3,0,168,0,0,0,0,0,0,4,0,108000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0,10364,1,3,0,0,6,5,1995,1996,1,0.0,3,3,4,3,1,1,0,1,0,806,806,1,4,1,5,806,766,0,1572,0,0,2,1,3,1,3,7,8,1,3,3,1,3,2,373,3,3,2,0,40,0,0,0,0,0,0,0,168000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0.0,9991,1,3,1,0,4,4,1976,1993,1,0.0,3,3,3,3,1,4,1116,1,0,165,1281,1,5,1,5,1620,0,0,1620,1,0,2,0,3,1,3,8,7,1,3,5,1,1,2,490,3,3,2,120,78,0,0,0,0,0,2,0,150000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
51.0,10480,0,3,0,0,6,5,1936,1950,1,0.0,3,3,3,3,1,1,0,1,0,1064,1064,1,5,1,4,1166,0,473,1639,0,0,1,0,3,1,3,6,3,0,0,1,0,1,1,240,3,3,2,0,0,0,0,0,0,0,0,0,115000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
63.0,15576,0,3,0,0,6,7,1915,1976,1,0.0,3,3,4,3,1,1,0,1,0,840,840,1,5,1,5,840,840,0,1680,0,0,2,0,4,1,3,8,8,0,0,5,0,1,1,308,3,3,2,0,0,160,0,0,0,0,0,0,177000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
100.0,34650,0,2,0,0,5,5,1955,1955,1,0.0,3,3,3,3,2,3,1056,1,0,0,1056,1,3,0,5,1056,0,0,1056,1,0,1,0,3,1,3,5,8,0,0,5,0,3,2,572,3,3,2,264,0,0,0,0,0,0,0,0,145000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
59.0,11228,2,3,2,0,7,5,1993,1993,1,0.0,4,3,4,3,1,4,50,6,531,499,1080,1,5,1,5,1080,1017,0,2097,0,1,2,1,3,1,4,9,8,1,3,5,1,1,3,678,3,3,2,196,187,0,0,0,0,0,0,0,228000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
74.0,7844,0,3,0,0,6,7,1978,1978,1,203.0,3,3,3,3,1,5,209,1,0,463,672,1,3,1,5,672,728,0,1400,0,0,1,1,3,1,3,6,8,1,3,5,0,3,2,440,3,3,2,0,0,0,0,0,0,0,0,0,149500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
86.0,22420,1,3,0,0,6,6,1918,1950,1,0.0,3,3,4,3,1,4,1128,1,0,242,1370,0,3,0,4,1370,1254,0,2624,1,0,2,1,4,1,3,10,8,1,4,1,0,1,3,864,3,3,0,0,0,0,0,0,0,0,0,0,239000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
65.0,8450,0,3,0,0,5,6,1968,1968,1,0.0,3,3,3,3,1,4,775,1,0,281,1056,1,5,1,5,1056,0,0,1056,1,0,1,0,3,1,3,6,8,1,2,5,0,1,1,304,3,3,2,0,85,184,0,0,0,0,0,0,142000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0.0,16635,1,3,3,0,6,7,1977,2000,1,126.0,4,3,4,3,1,5,1246,1,0,356,1602,1,4,1,5,1602,0,0,1602,0,1,2,0,3,1,4,8,8,1,3,5,0,3,2,529,3,3,2,240,0,0,0,0,0,0,0,0,215000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
100.0,21750,0,1,0,1,5,5,1954,1954,1,0.0,3,3,3,3,1,1,0,1,0,988,988,1,5,1,4,988,0,0,988,0,0,1,0,2,1,3,4,8,0,0,5,0,2,2,520,3,3,0,0,0,0,0,0,0,0,0,0,113000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
80.0,9200,0,3,0,0,8,5,1998,1998,1,473.0,4,3,4,3,1,6,986,1,0,484,1470,1,4,1,5,1470,1160,0,2630,1,0,2,1,4,1,4,8,8,1,3,5,1,3,3,696,3,3,2,0,66,0,0,0,0,0,0,0,315000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
72.0,9000,0,3,0,0,6,5,1956,1956,1,74.0,3,3,4,3,1,2,616,1,0,580,1196,1,4,1,4,1196,0,0,1196,1,0,1,0,2,1,3,6,8,1,4,5,0,2,1,297,3,3,2,0,44,0,0,0,0,0,0,0,139000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0.0,12800,0,0,0,1,7,5,1989,1989,1,145.0,4,3,4,3,4,6,1518,1,0,0,1518,1,4,1,5,1644,0,0,1644,1,1,2,0,2,1,4,5,8,1,3,5,0,3,2,569,3,3,2,80,0,0,0,396,0,0,0,0,275000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
77.0,8593,1,3,0,0,4,6,1957,1957,1,0.0,3,3,3,3,1,3,288,1,0,619,907,1,5,1,5,907,0,0,907,0,0,1,0,3,1,3,5,8,0,0,1,0,1,1,352,3,3,2,0,0,0,0,0,0,0,0,0,109008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
130.0,11457,1,3,1,0,6,5,1988,1988,1,0.0,3,3,4,3,2,6,1005,1,0,387,1392,1,3,1,5,1412,0,0,1412,1,0,2,0,3,1,4,6,8,1,3,5,0,1,2,576,3,3,2,0,0,169,0,0,0,0,0,0,175000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
24.0,1920,0,3,0,0,5,5,1971,1971,1,376.0,3,3,3,3,1,5,471,1,0,294,765,1,5,1,5,765,600,0,1365,1,0,1,1,2,1,3,6,7,0,0,1,0,1,2,440,3,3,2,240,36,0,0,0,0,0,0,0,122500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
100.0,10839,1,3,1,0,6,5,1997,1998,1,0.0,3,3,4,3,1,1,0,1,0,926,926,1,5,1,5,926,678,0,1604,0,0,2,1,3,1,3,7,8,1,3,5,1,3,2,470,3,3,2,0,36,0,0,0,0,0,0,0,181000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
21.0,1890,0,3,0,0,4,7,1972,1972,1,0.0,3,4,4,3,3,5,495,1,0,135,630,1,4,1,5,630,0,0,630,1,0,1,0,1,1,3,3,8,0,0,0,0,0,0,0,0,0,2,88,0,0,0,0,0,0,0,0,81000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
43.0,10667,2,3,2,0,7,6,1996,1996,1,0.0,4,3,4,3,3,6,385,5,344,70,799,1,5,1,5,827,834,0,1661,1,0,2,1,3,1,4,6,8,1,3,5,1,2,2,550,3,3,2,158,61,0,0,0,0,0,0,0,212000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
40.0,4400,0,3,0,0,6,8,1920,1950,1,0.0,3,3,2,3,1,1,0,1,0,648,648,1,3,1,4,734,384,0,1118,0,0,1,0,2,1,3,6,8,0,0,1,1,1,2,440,3,3,2,0,0,0,0,0,0,0,0,0,116000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50.0,6000,0,3,0,0,6,7,1926,2004,1,0.0,4,3,3,3,1,1,0,1,0,884,884,1,4,1,5,904,0,0,904,0,0,1,0,2,1,3,4,8,0,0,1,0,1,1,180,3,3,2,0,0,105,0,0,0,0,0,0,119000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
40.0,4280,0,3,0,0,5,6,1913,2002,1,0.0,3,3,3,3,1,2,365,1,0,75,440,1,3,0,5,694,0,0,694,0,0,1,0,2,1,4,4,8,1,4,1,1,1,1,352,4,3,1,0,0,34,0,0,0,0,3,0,90350,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
105.0,15431,0,3,0,0,10,5,2008,2008,1,200.0,5,3,5,3,4,6,1767,5,539,788,3094,1,5,1,5,2402,0,0,2402,1,0,2,0,2,1,5,10,8,2,4,5,1,3,3,672,3,3,2,0,72,0,0,170,0,0,0,0,555000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
92.0,12108,0,3,0,0,4,4,1955,1955,1,270.0,3,3,3,3,1,5,133,1,0,1307,1440,1,3,0,3,1440,0,0,1440,0,0,2,0,4,2,2,8,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,118000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
52.0,6240,0,3,0,0,5,7,1930,1992,1,0.0,3,3,3,3,1,1,0,1,0,1078,1078,1,3,1,5,1128,445,0,1573,0,0,2,0,3,1,3,8,8,1,4,1,0,1,2,360,3,3,1,0,0,0,0,0,0,0,0,0,162900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
70.0,8750,0,3,0,0,7,5,1994,1995,1,0.0,4,4,4,3,1,6,642,1,0,273,915,1,5,1,5,933,975,0,1908,1,0,2,1,4,1,4,8,8,1,3,5,1,1,2,493,3,3,2,144,133,0,0,0,0,0,0,0,210000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
73.0,9855,0,3,1,0,6,5,1956,1956,1,0.0,3,3,3,3,1,1,0,1,0,1436,1436,1,2,1,5,1689,0,0,1689,0,0,1,0,3,1,3,7,8,1,4,5,0,1,2,480,3,3,2,0,0,0,0,0,0,0,3,0,127500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
137.0,16492,1,3,1,0,6,6,1966,2002,1,0.0,4,3,3,3,1,5,247,3,713,557,1517,1,5,1,5,1888,0,0,1888,0,0,2,1,2,1,4,6,5,1,4,5,0,3,2,578,3,3,2,0,0,0,0,0,0,0,0,0,190000,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
